peak_ID,zv9_target,Z9_chr,Z9_start,Z9_end,G10_chr,G10_start,G10_end,G10_short_chr,G10_short_start,G10_short_end,GFP_score,noGFP_score,labels
noGFP_NFR_fo_5255,scarb2,chr5,56794319,56794734,chr5,52197876,52198291,chr5,52198021,52198145,8.3,9.18,nonPSAE
noGFP_NFR_fo_5255,scarb2,chr5,56794319,56794734,chr5,52197876,52198291,chr5,52198015,52198139,8.27,9.07,nonPSAE
noGFP_NFR_fo_5255,scarb2,chr5,56794319,56794734,chr5,52197876,52198291,chr5,52198021,52198145,8.3,9.18,nonPSAE
noGFP_NFR_fo_5255,scarb2,chr5,56794319,56794734,chr5,52197876,52198291,chr5,52198015,52198139,8.27,9.07,nonPSAE
noGFP_NFR_fo_5256,scarb2,chr5,56794997,56795230,chr5,52198554,52198787,chr5,52198608,52198732,7.24,8.05,nonPSAE
noGFP_NFR_fo_5259,fzd9a,chr5,57469825,57470091,chr5,55390424,55390690,chr5,55390541,55390665,4.78,6.24,nonPSAE
noGFP_NFR_fo_526,zgc:175264,chr11,19337466,19337846,chr11,18754780,18755160,chr11,18754932,18755056,4.99,6.31,nonPSAE
noGFP_NFR_fo_5260,mrm1,chr5,57593924,57594474,chr5,55514523,55515073,chr5,55514671,55514795,6.78,8.26,nonPSAE
noGFP_NFR_fo_5261,lhx1b,chr5,57645608,57645979,chr5,55566207,55566578,chr5,55566373,55566497,6.78,8.22,nonPSAE
noGFP_NFR_fo_5262,tbx2a,chr5,57961554,57961812,chr5,55882153,55882411,chr5,55882216,55882340,4.74,5.97,nonPSAE
noGFP_NFR_fo_5263,ppm1db,chr5,58286050,58286390,chr5,56206649,56206989,chr5,56206791,56206915,5.76,7.18,nonPSAE
noGFP_NFR_fo_5266,slc37a2,chr5,59881924,59882132,chr5,57745301,57745509,chr5,57745358,57745482,5.05,6.56,nonPSAE
noGFP_NFR_fo_5267,arhgef12b,chr5,60251365,60251796,chr5,58115263,58115683,chr5,58115421,58115545,6.78,7.47,nonPSAE
noGFP_NFR_fo_5268,arhgef12b,chr5,60277447,60277778,chr5,58139524,58139855,chr5,58139521,58139645,6.51,7.29,nonPSAE
noGFP_NFR_fo_5269,tmem136b,chr5,60400106,60400237,chr5,58263250,58263381,chr5,58263235,58263359,4.9,5.98,nonPSAE
noGFP_NFR_fo_527,rhol,chr11,19400043,19401064,chr11,18817357,18818378,chr11,18817679,18817803,7.21,8.25,nonPSAE
noGFP_NFR_fo_5270,tmem136b,chr5,60482922,60483270,chr5,58115316,58115664,chr5,58115421,58115545,6.78,7.47,nonPSAE
noGFP_NFR_fo_5271,tmem136b,chr5,60603277,60603843,chr5,58235671,58236237,chr5,58235895,58236019,7.47,8.25,nonPSAE
noGFP_NFR_fo_5272,zgc:64116,chr5,60674504,60674819,chr5,58306631,58306946,chr5,58306746,58306870,6.66,7.76,nonPSAE
noGFP_NFR_fo_5274,nup88,chr5,60857871,60858634,chr5,58489998,58490761,chr5,58490229,58490353,7.92,8.84,nonPSAE
noGFP_NFR_fo_5275,nup88,chr5,60868062,60868216,chr5,58500189,58500343,chr5,58500228,58500352,3.38,5.22,nonPSAE
noGFP_NFR_fo_5276,lig3,chr5,62039014,62039760,chr5,59844502,59845248,chr5,59844828,59844952,8.92,9.68,nonPSAE
noGFP_NFR_fo_5277,lig3,chr5,62076426,62076695,chr5,59807567,59807836,chr5,59807644,59807768,4.03,5.68,nonPSAE
noGFP_NFR_fo_5278,lig3,chr5,62112942,62113321,chr5,59770941,59771320,chr5,59771088,59771212,6.12,7.1,nonPSAE
noGFP_NFR_fo_5279,scarb2,chr5,63941005,63941461,chr5,52197850,52198306,chr5,52198015,52198139,8.27,9.07,nonPSAE
noGFP_NFR_fo_5279,scarb2,chr5,63941005,63941461,chr5,52197850,52198306,chr5,52198021,52198145,8.3,9.18,nonPSAE
noGFP_NFR_fo_5279,scarb2,chr5,63941005,63941461,chr5,52197850,52198306,chr5,52198015,52198139,8.27,9.07,nonPSAE
noGFP_NFR_fo_5279,scarb2,chr5,63941005,63941461,chr5,52197850,52198306,chr5,52198021,52198145,8.3,9.18,nonPSAE
noGFP_NFR_fo_528,rhol,chr11,19401991,19402211,chr11,18819305,18819525,chr11,18819308,18819432,5.02,6.72,nonPSAE
noGFP_NFR_fo_5280,akap10,chr5,65156763,65157254,chr5,61432253,61432744,chr5,61432511,61432635,6.44,8.17,nonPSAE
noGFP_NFR_fo_5281,akap10,chr5,65169751,65169961,chr5,61445241,61445451,chr5,61445256,61445380,5.17,6.42,nonPSAE
noGFP_NFR_fo_5282,pho,chr5,65276853,65277369,chr5,61552343,61552859,chr5,61552487,61552611,5.37,6.82,nonPSAE
noGFP_NFR_fo_5283,aspa,chr5,65470963,65471260,chr5,61747477,61747774,chr5,61747590,61747714,4.35,5.87,nonPSAE
noGFP_NFR_fo_5284,aspa,chr5,65472859,65473316,chr5,61749373,61749830,chr5,61749474,61749598,7.26,8.81,nonPSAE
noGFP_NFR_fo_5285,specc1,chr5,66077525,66078074,chr5,62373714,62374263,chr5,62373995,62374119,7.7,8.62,nonPSAE
noGFP_NFR_fo_5286,prdm12b,chr5,66636429,66636632,chr5,62841053,62841256,chr5,62841045,62841169,4.91,6.05,nonPSAE
noGFP_NFR_fo_5287,prdm12b,chr5,66639170,66639838,chr5,62837847,62838515,chr5,62838179,62838303,6.78,7.63,nonPSAE
noGFP_NFR_fo_5288,prdm12b,chr5,66654740,66655323,chr5,62822362,62822945,chr5,62822497,62822621,5.24,6.53,nonPSAE
noGFP_NFR_fo_5289,prdm12b,chr5,66655884,66656277,chr5,62821408,62821801,chr5,62821523,62821647,6.74,8.14,nonPSAE
noGFP_NFR_fo_529,rhol,chr11,19405951,19406549,chr11,18823265,18823863,chr11,18823561,18823685,7.99,8.77,nonPSAE
noGFP_NFR_fo_5290,surf4l,chr5,66868661,66868908,chr5,62922536,62922783,chr5,62922610,62922734,4.13,6.15,nonPSAE
noGFP_NFR_fo_5291,pappab,chr5,67282128,67282783,chr5,63332735,63333390,chr5,63333019,63333143,5.59,7,nonPSAE
noGFP_NFR_fo_5292,pappab,chr5,67291961,67292225,chr5,63342568,63342832,chr5,63342598,63342722,4.69,6.07,nonPSAE
noGFP_NFR_fo_5293,gpsm1a,chr5,67481117,67481764,chr5,63531724,63532371,chr5,63531862,63531986,6.53,7.44,nonPSAE
noGFP_NFR_fo_5294,ptrh1,chr5,67607087,67607418,chr5,64408728,64409059,chr5,64408818,64408942,8.29,9.19,nonPSAE
noGFP_NFR_fo_5295,tor2a,chr5,67617170,67618019,chr5,64418811,64419660,chr5,64419062,64419186,6.21,7.37,nonPSAE
noGFP_NFR_fo_5297,ppapdc3,chr5,67853879,67854367,chr5,63605225,63605713,chr5,63605353,63605477,7.46,8.77,nonPSAE
noGFP_NFR_fo_5298,rxrab,chr5,68165222,68165647,chr5,63906722,63907147,chr5,63906899,63907023,7.41,8.16,nonPSAE
noGFP_NFR_fo_5299,zgc:86715,chr5,68396377,68396904,chr5,64137877,64138404,chr5,64138130,64138254,6.85,7.82,nonPSAE
noGFP_NFR_fo_53,pi4k2b,chr1,14057423,14057967,chr1,14644209,14644753,chr1,14644323,14644447,8.16,9.03,nonPSAE
noGFP_NFR_fo_530,adamts9,chr11,19699499,19699769,chr11,19116813,19117083,chr11,19116919,19117043,6.05,7.16,nonPSAE
noGFP_NFR_fo_5300,zgc:86715,chr5,68408353,68408823,chr5,64149853,64150323,chr5,64150079,64150203,7.49,8.56,nonPSAE
noGFP_NFR_fo_5301,zgc:86715,chr5,68411064,68411171,chr5,64152564,64152671,chr5,64152521,64152645,4.84,6.11,nonPSAE
noGFP_NFR_fo_5302,zgc:86715,chr5,68411252,68411572,chr5,64152752,64153072,chr5,64152846,64152970,5.68,6.66,nonPSAE
noGFP_NFR_fo_5303,ptgs1,chr5,68482009,68482430,chr5,64223509,64223930,chr5,64223681,64223805,6.9,7.81,nonPSAE
noGFP_NFR_fo_5304,notch1b,chr5,68715028,68715417,chr5,65047250,65047639,chr5,65047390,65047514,6.74,8.26,nonPSAE
noGFP_NFR_fo_5305,notch1b,chr5,68744483,68745134,chr5,65076705,65077356,chr5,65076915,65077039,8.34,9.36,nonPSAE
noGFP_NFR_fo_5306,notch1b,chr5,68749574,68750092,chr5,65081796,65082314,chr5,65082012,65082136,7.1,8.02,nonPSAE
noGFP_NFR_fo_5307,notch1b,chr5,68763303,68763845,chr5,65095525,65096067,chr5,65095726,65095850,7.87,9.15,nonPSAE
noGFP_NFR_fo_5308,notch1b,chr5,68771263,68771705,chr5,65103485,65103927,chr5,65103650,65103774,8.3,8.95,nonPSAE
noGFP_NFR_fo_5309,notch1b,chr5,68774943,68775157,chr5,65107165,65107379,chr5,65107211,65107335,4.74,5.82,nonPSAE
noGFP_NFR_fo_531,adamts9,chr11,19706461,19706677,chr11,19123775,19123991,chr11,19123832,19123956,4.11,6.03,nonPSAE
noGFP_NFR_fo_5311,lcn15,chr5,68990422,68990804,chr5,65324554,65324936,chr5,65324690,65324814,8.61,9.46,nonPSAE
noGFP_NFR_fo_5312,nrarpb,chr5,69000856,69001641,chr5,65334988,65335773,chr5,65335433,65335557,8.67,9.68,nonPSAE
noGFP_NFR_fo_5313,nrarpb,chr5,69019056,69019462,chr5,65353192,65353598,chr5,65353307,65353431,6.25,7.25,nonPSAE
noGFP_NFR_fo_5314,coq2,chr5,69201107,69201367,chr5,65534372,65534632,chr5,65534474,65534598,5.06,6.3,nonPSAE
noGFP_NFR_fo_5315,mn1b,chr5,69660593,69660927,chr5,65985776,65986110,chr5,65985875,65985999,6.54,7.66,nonPSAE
noGFP_NFR_fo_5316,mn1b,chr5,69691750,69692301,chr5,66016933,66017484,chr5,66017226,66017350,6.16,7.88,nonPSAE
noGFP_NFR_fo_5317,coe2,chr5,70397454,70397941,chr5,66722598,66723085,chr5,66722716,66722840,7.22,8.26,nonPSAE
noGFP_NFR_fo_5318,ephb4a,chr5,70820129,70820733,chr5,67688008,67688612,chr5,67688256,67688380,8.85,9.71,nonPSAE
noGFP_NFR_fo_5319,spag7,chr5,70860400,70860533,chr5,67648208,67648341,chr5,67648148,67648272,5,6.02,nonPSAE
noGFP_NFR_fo_532,prickle2,chr11,19774302,19774502,chr11,19191616,19191816,chr11,19191648,19191772,5.33,6.59,nonPSAE
noGFP_NFR_fo_5320,spag7,chr5,70864202,70864673,chr5,67644068,67644539,chr5,67644204,67644328,7.98,9.04,nonPSAE
noGFP_NFR_fo_5321,mtif3,chr5,71025570,71026088,chr5,67264859,67265377,chr5,67265069,67265193,8.16,8.88,nonPSAE
noGFP_NFR_fo_5323,ugt2a6,chr5,72879779,72880020,chr5,69077375,69077616,chr5,69077500,69077624,5.2,6.35,nonPSAE
noGFP_NFR_fo_5324,ak1,chr5,74183890,74184243,chr5,70303080,70303433,chr5,70303161,70303285,5.47,6.96,nonPSAE
noGFP_NFR_fo_5325,fam78a,chr5,75043260,75043860,chrUn_KN150659v1,10719,11319,chrUn_KN150659v1,10823,10947,6.96,7.87,nonPSAE
noGFP_NFR_fo_5326,tbx3a,chr5,75387878,75388060,chr5,71586232,71586414,chr5,71586307,71586431,3.46,5.04,nonPSAE
noGFP_NFR_fo_5327,tbx3a,chr5,75394103,75394218,chr5,71562361,71562476,chr5,71562357,71562481,5.76,6.74,nonPSAE
noGFP_NFR_fo_5328,zgc:77391,chr5,75586066,75587125,chr5,71590825,71591884,chr5,71591325,71591449,4.84,5.86,nonPSAE
noGFP_NFR_fo_5329,cyth4b,chr6,749563,750151,chr6,988029,988617,chr6,988324,988448,6.28,7.61,nonPSAE
noGFP_NFR_fo_533,zgc:55764,chr11,20234796,20235136,chr11,19652110,19652450,chr11,19652225,19652349,6.43,7.21,nonPSAE
noGFP_NFR_fo_5330,cyth4b,chr6,772751,773001,chr6,1011217,1011467,chr6,1011329,1011453,6.1,7.2,nonPSAE
noGFP_NFR_fo_5331,cyth4b,chr6,773161,773244,chr6,1011627,1011710,chr6,1011599,1011723,4.57,5.82,nonPSAE
noGFP_NFR_fo_5332,zeb2b,chr6,783782,784315,chr6,1022248,1022781,chr6,1022541,1022665,8.08,8.73,nonPSAE
noGFP_NFR_fo_5333,zeb2b,chr6,787612,788163,chr6,1026078,1026629,chr6,1026345,1026469,7.77,8.81,nonPSAE
noGFP_NFR_fo_5334,zeb2b,chr6,789079,789314,chr6,1027545,1027780,chr6,1027628,1027752,6.13,6.97,nonPSAE
noGFP_NFR_fo_5335,zeb2b,chr6,929169,929540,chr6,1167635,1168006,chr6,1167799,1167923,6.61,7.57,nonPSAE
noGFP_NFR_fo_5336,zeb2b,chr6,964441,965195,chr6,1202907,1203661,chr6,1202986,1203110,6.8,7.96,nonPSAE
noGFP_NFR_fo_5337,zeb2b,chr6,979766,979941,chr6,1218232,1218407,chr6,1218242,1218366,4.77,5.88,nonPSAE
noGFP_NFR_fo_5338,zeb2b,chr6,1051983,1052449,chrUn_KN150661v1,2612,3078,chrUn_KN150661v1,2678,2802,6.93,7.75,nonPSAE
noGFP_NFR_fo_5339,txnrd1,chr6,1301066,1301181,chr6,754153,754268,chr6,754103,754227,3.96,5.44,nonPSAE
noGFP_NFR_fo_534,fezf2,chr11,20440136,20440521,chr11,19857450,19857835,chr11,19857531,19857655,5.21,6.97,nonPSAE
noGFP_NFR_fo_5340,acvr2ab,chr6,1464671,1465698,chr6,864916,865943,chr6,865161,865285,6,7.08,nonPSAE
noGFP_NFR_fo_5341,chchd6b,chr6,1557293,1557860,chr6,1501910,1502477,chr6,1502019,1502143,6.96,8.57,nonPSAE
noGFP_NFR_fo_5342,zgc:158824,chr6,2128849,2129316,chr6,2229722,2230189,chr6,2229760,2229884,4.97,6.44,nonPSAE
noGFP_NFR_fo_5343,med8,chr6,2164589,2164976,chr6,2196581,2196968,chr6,2196658,2196782,4.67,6.19,nonPSAE
noGFP_NFR_fo_5344,ptprfa,chr6,2760114,2760661,chr6,2853063,2853610,chr6,2853320,2853444,7.32,8.39,nonPSAE
noGFP_NFR_fo_5345,ptprfa,chr6,2770236,2770752,chr6,2863237,2863753,chr6,2863391,2863515,5.36,6.59,nonPSAE
noGFP_NFR_fo_5346,ptprfa,chr6,2780441,2780720,chr6,2872485,2872764,chr6,2872598,2872722,5.79,7.28,nonPSAE
noGFP_NFR_fo_5347,ptprfa,chr6,2784797,2785226,chr6,2876841,2877270,chr6,2877020,2877144,6.57,8.02,nonPSAE
noGFP_NFR_fo_5348,dmbx1b,chr6,3356857,3357632,chr6,3389257,3390032,chr6,3389429,3389553,7.51,8.22,nonPSAE
noGFP_NFR_fo_5349,ppig,chr6,3492210,3492555,chr6,3519488,3519833,chr6,3519599,3519723,5.97,6.93,nonPSAE
noGFP_NFR_fo_5349,ppig,chr6,3492210,3492555,chr6,3519488,3519833,chr6,3519818,3519942,4.83,6.25,nonPSAE
noGFP_NFR_fo_5349,ppig,chr6,3492210,3492555,chr6,3519488,3519833,chr6,3519599,3519723,5.97,6.93,nonPSAE
noGFP_NFR_fo_5349,ppig,chr6,3492210,3492555,chr6,3519488,3519833,chr6,3519818,3519942,4.83,6.25,nonPSAE
noGFP_NFR_fo_535,fezf2,chr11,20451259,20451622,chr11,19868573,19868936,chr11,19868667,19868791,6,7.47,nonPSAE
noGFP_NFR_fo_5350,ppig,chr6,3492564,3492682,chr6,3519842,3519960,chr6,3519818,3519942,4.83,6.25,nonPSAE
noGFP_NFR_fo_5351,unc50,chr6,3930880,3931670,chr6,3900381,3901171,chr6,3900701,3900825,5.5,6.92,nonPSAE
noGFP_NFR_fo_5352,trim25l,chr6,3965370,3965835,chr6,3934871,3935336,chr6,3935049,3935173,7,7.91,nonPSAE
noGFP_NFR_fo_5353,trim25l,chr6,4027880,4028306,chr6,3997381,3997807,chr6,3997553,3997677,6.11,7.13,nonPSAE
noGFP_NFR_fo_5354,pou4f1,chr6,4479028,4479127,chr6,4423850,4423949,chr6,4423878,4424002,4.45,5.82,nonPSAE
noGFP_NFR_fo_5355,pou4f1,chr6,4479296,4480095,chr6,4424118,4424917,chr6,4424361,4424485,6.65,7.96,nonPSAE
noGFP_NFR_fo_5356,bcl11ab,chr6,6407581,6408120,chr6,6333597,6334136,chr6,6333688,6333812,7.77,8.5,nonPSAE
noGFP_NFR_fo_5357,bcl11ab,chr6,6443783,6444082,chr6,6369799,6370098,chr6,6369855,6369979,7.38,8.02,nonPSAE
noGFP_NFR_fo_5358,bcl11ab,chr6,6449841,6450130,chr6,6375857,6376146,chr6,6375943,6376067,4.67,6.57,nonPSAE
noGFP_NFR_fo_5359,bcl11ab,chr6,6468844,6469670,chr6,6394860,6395686,chr6,6395366,6395490,7.19,8.74,nonPSAE
noGFP_NFR_fo_536,fezf2,chr11,20476101,20476463,chr11,19893415,19893777,chr11,19893537,19893661,4.94,6.28,nonPSAE
noGFP_NFR_fo_5360,bcl11ab,chr6,6474433,6474676,chr6,6400449,6400692,chr6,6400517,6400641,5.45,6.77,nonPSAE
noGFP_NFR_fo_5361,zgc:113227,chr6,6513352,6513736,chr6,6439368,6439752,chr6,6439519,6439643,6.44,7.65,nonPSAE
noGFP_NFR_fo_5362,zgc:113227,chr6,6516269,6516601,chr6,6442285,6442617,chr6,6442402,6442526,5.84,7.55,nonPSAE
noGFP_NFR_fo_5363,zgc:113227,chr6,6529841,6530403,chr6,6455857,6456419,chr6,6455904,6456028,4.59,5.88,nonPSAE
noGFP_NFR_fo_5364,si:busm1-52i16.2,chr6,7212538,7212659,chr6,7138554,7138675,chr6,7138538,7138662,5.02,6.07,nonPSAE
noGFP_NFR_fo_5365,sox21a,chr6,7292125,7292498,chr6,7218141,7218514,chr6,7218247,7218371,5.48,7.52,nonPSAE
noGFP_NFR_fo_5366,sox21a,chr6,7316071,7316734,chr6,7242087,7242750,chr6,7242474,7242598,7.02,9.02,nonPSAE
noGFP_NFR_fo_5367,sox21a,chr6,7325153,7325757,chr6,7251169,7251773,chr6,7251452,7251576,6.06,8.09,nonPSAE
noGFP_NFR_fo_5368,fzd7b,chr6,7999440,8000023,chr6,9491041,9491624,chr6,9491244,9491368,7.21,8.64,nonPSAE
noGFP_NFR_fo_5369,fzd7b,chr6,8012992,8013233,chr6,9477831,9478072,chr6,9477900,9478024,4.84,6.34,nonPSAE
noGFP_NFR_fo_537,fezf2,chr11,20481887,20482359,chr11,19899201,19899673,chr11,19899433,19899557,6.13,7.14,nonPSAE
noGFP_NFR_fo_5370,cyp27c1,chr6,8151753,8152772,chr6,9338386,9339405,chr6,9338642,9338766,6.42,7.52,nonPSAE
noGFP_NFR_fo_5371,sdprb,chr6,9070122,9070529,chr6,8490130,8490537,chr6,8490228,8490352,6.57,7.33,nonPSAE
noGFP_NFR_fo_5372,nfil3-5,chr6,9629793,9630262,chr6,7930399,7930868,chr6,7930522,7930646,8.04,8.87,nonPSAE
noGFP_NFR_fo_5373,myo10l1,chr6,11148288,11148880,chr6,11001914,11002506,chr6,11002004,11002128,6.89,8.57,nonPSAE
noGFP_NFR_fo_5374,zgc:165651,chr6,11643298,11643786,chr6,11496924,11497412,chr6,11497142,11497266,7.07,8.01,nonPSAE
noGFP_NFR_fo_5375,7-Mar,chr6,11727402,11728061,chr6,11581028,11581687,chr6,11581151,11581275,7.97,8.95,nonPSAE
noGFP_NFR_fo_5376,zgc:165617,chr6,11734576,11735222,chr6,11588202,11588848,chr6,11588270,11588394,8.07,8.98,nonPSAE
noGFP_NFR_fo_5377,zgc:165617,chr6,11777688,11778552,chr6,11631314,11632178,chr6,11631894,11632018,6.77,7.5,nonPSAE
noGFP_NFR_fo_5378,zgc:165617,chr6,11787331,11788078,chr6,11640957,11641704,chr6,11641321,11641445,8.94,9.69,nonPSAE
noGFP_NFR_fo_5379,zgc:165617,chr6,11818163,11818809,chr6,11671789,11672435,chr6,11672176,11672300,5.49,6.36,nonPSAE
noGFP_NFR_fo_538,fezf2,chr11,20483759,20484038,chr11,19901073,19901352,chr11,19901157,19901281,5.26,6.34,nonPSAE
noGFP_NFR_fo_5380,gpd2,chr6,12185804,12185895,chr6,12039026,12039117,chr6,12039046,12039170,4.24,5.58,nonPSAE
noGFP_NFR_fo_5381,gpd2,chr6,12186003,12186359,chr6,12039225,12039581,chr6,12039337,12039461,6.36,7.82,nonPSAE
noGFP_NFR_fo_5382,cxcr4a,chr6,12853895,12854217,chr6,12707117,12707439,chr6,12707224,12707348,5.46,6.58,nonPSAE
noGFP_NFR_fo_5384,fmnl2b,chr6,13357893,13358353,chr6,13215172,13215632,chr6,13215419,13215543,8.26,9.04,nonPSAE
noGFP_NFR_fo_5385,ptprnb,chr6,13863272,13863495,chr6,13823234,13823457,chr6,13823271,13823395,4.55,6.66,nonPSAE
noGFP_NFR_fo_5386,ptprnb,chr6,13873866,13874134,chr6,13833828,13834096,chr6,13833897,13834021,6.13,7.05,nonPSAE
noGFP_NFR_fo_5387,ptprnb,chr6,13884539,13885139,chr6,13844501,13845101,chr6,13844797,13844921,6.7,8.67,nonPSAE
noGFP_NFR_fo_5388,etv5b,chr6,13967956,13968531,chr6,13927918,13928493,chr6,13928178,13928302,8.3,8.95,nonPSAE
noGFP_NFR_fo_5389,cacnb4b,chr6,14182373,14182784,chr6,14142335,14142746,chr6,14142486,14142610,5.12,6.65,nonPSAE
noGFP_NFR_fo_539,mapkapk2a,chr11,22069127,22069424,chr11,21075358,21075655,chr11,21075454,21075578,6.49,7.31,nonPSAE
noGFP_NFR_fo_5390,cacnb4b,chr6,14344394,14344911,chr6,14304356,14304873,chr6,14304650,14304774,8.84,9.46,nonPSAE
noGFP_NFR_fo_5391,cacnb4b,chr6,14352889,14353582,chr6,14312851,14313544,chr6,14313208,14313332,6.18,7.59,nonPSAE
noGFP_NFR_fo_5392,cacnb4b,chr6,14391492,14391767,chr6,14351454,14351729,chr6,14351531,14351655,5.61,6.54,nonPSAE
noGFP_NFR_fo_5393,cacnb4b,chr6,14406284,14406937,chr6,14366246,14366899,chr6,14366328,14366452,6.51,8.04,nonPSAE
noGFP_NFR_fo_5394,pou3f3b,chr6,14469988,14470859,chr6,14429860,14430731,chr6,14429981,14430105,8.81,9.5,nonPSAE
noGFP_NFR_fo_5395,pou3f3b,chr6,14486346,14487030,chr6,14446218,14446902,chr6,14446411,14446535,6.21,7.45,nonPSAE
noGFP_NFR_fo_5396,pou3f3b,chr6,14544903,14545144,chr6,14819650,14819891,chr6,14819711,14819835,6.28,7.58,nonPSAE
noGFP_NFR_fo_5397,pou3f3b,chr6,14728517,14729036,chr6,14650345,14650864,chr6,14650635,14650759,7.11,7.97,nonPSAE
noGFP_NFR_fo_5398,pou3f3b,chr6,14830231,14830818,chr6,14752059,14752646,chr6,14752235,14752359,6.67,7.86,nonPSAE
noGFP_NFR_fo_5399,pou3f3b,chr6,14831812,14832512,chr6,14753640,14754340,chr6,14753763,14753887,7.35,8.21,nonPSAE
noGFP_NFR_fo_54,mtmr7b,chr1,15280206,15280522,chr1,15845374,15845690,chr1,15845387,15845511,4.18,6.76,nonPSAE
noGFP_NFR_fo_540,srgap2a,chr11,22380979,22381323,chr11,21387210,21387554,chr11,21387305,21387429,5.7,7.09,nonPSAE
noGFP_NFR_fo_5400,pou3f3b,chr6,14841502,14842916,chr6,14763330,14764744,chr6,14764038,14764162,6.87,8.44,nonPSAE
noGFP_NFR_fo_5401,pou3f3b,chr6,14851535,14851922,chr6,14824767,14825154,chr6,14824970,14825094,6.16,7.06,nonPSAE
noGFP_NFR_fo_5402,iqca1,chr6,15661821,15662574,chr6,15635053,15635806,chr6,15635482,15635606,7.28,8.61,nonPSAE
noGFP_NFR_fo_5403,iqca1,chr6,15665204,15665664,chr6,15638436,15638896,chr6,15638464,15638588,6.24,7.41,nonPSAE
noGFP_NFR_fo_5404,iqca1,chr6,15692712,15692973,chr6,15665944,15666205,chr6,15666003,15666127,4.84,6.05,nonPSAE
noGFP_NFR_fo_5405,gbx2,chr6,15941418,15941791,chr6,15896676,15897049,chr6,15896836,15896960,6.19,7.13,nonPSAE
noGFP_NFR_fo_5406,gbx2,chr6,16009282,16009625,chr6,15964540,15964883,chr6,15964631,15964755,5.82,7.03,nonPSAE
noGFP_NFR_fo_5407,gbx2,chr6,16028813,16029179,chr6,15984071,15984437,chr6,15984191,15984315,5.63,6.7,nonPSAE
noGFP_NFR_fo_5407,gbx2,chr6,16028813,16029179,chr6,15984071,15984437,chr6,15984399,15984523,4.76,5.92,nonPSAE
noGFP_NFR_fo_5407,gbx2,chr6,16028813,16029179,chr6,15984071,15984437,chr6,15984191,15984315,5.63,6.7,nonPSAE
noGFP_NFR_fo_5407,gbx2,chr6,16028813,16029179,chr6,15984071,15984437,chr6,15984399,15984523,4.76,5.92,nonPSAE
noGFP_NFR_fo_5408,faimb,chr6,16168513,16169117,chr6,16123771,16124375,chr6,16123891,16124015,7.7,8.79,nonPSAE
noGFP_NFR_fo_5409,nomo,chr6,17281618,17281697,chr6,17172681,17172760,chr6,17172658,17172782,2.15,4.13,nonPSAE
noGFP_NFR_fo_541,srgap2a,chr11,22403545,22404023,chr11,21409776,21410254,chr11,21410019,21410143,6.96,8.31,nonPSAE
noGFP_NFR_fo_5410,ntn1a,chr6,17983101,17983676,chr6,23470605,23471180,chr6,23470915,23471039,6.65,7.95,nonPSAE
noGFP_NFR_fo_5411,ntn1a,chr6,18002231,18002704,chr6,23451577,23452050,chr6,23451682,23451806,7.41,8.05,nonPSAE
noGFP_NFR_fo_5412,ntn1a,chr6,18036424,18036953,chr6,23417328,23417857,chr6,23417645,23417769,6.09,7.06,nonPSAE
noGFP_NFR_fo_5413,ntn1a,chr6,18037336,18037800,chr6,23416481,23416945,chr6,23416759,23416883,6.14,7.21,nonPSAE
noGFP_NFR_fo_5414,ntn1a,chr6,18055912,18056316,chr6,23397965,23398369,chr6,23398150,23398274,6.68,7.87,nonPSAE
noGFP_NFR_fo_5415,ntn1a,chr6,18081093,18081566,chr6,23372715,23373188,chr6,23372909,23373033,7.58,8.27,nonPSAE
noGFP_NFR_fo_5416,ntn1a,chr6,18108257,18108983,chr6,23345298,23346024,chr6,23345431,23345555,6.87,8.5,nonPSAE
noGFP_NFR_fo_5417,ntn1a,chr6,18109070,18110245,chr6,23344036,23345211,chr6,23344918,23345042,7.89,8.94,nonPSAE
noGFP_NFR_fo_5418,stx8,chr6,18130675,18131056,chr6,23323225,23323606,chr6,23323356,23323480,6.23,7.16,nonPSAE
noGFP_NFR_fo_5419,zgc:174863,chr6,18803419,18803712,chr6,22724837,22725130,chr6,22724930,22725054,6.97,7.87,nonPSAE
noGFP_NFR_fo_542,zgc:101564,chr11,22439442,22439821,chr11,21445673,21446052,chr11,21445802,21445926,5.79,6.98,nonPSAE
noGFP_NFR_fo_5420,sept9b,chr6,19018773,19019295,chr6,22509254,22509776,chr6,22509306,22509430,6.71,7.53,nonPSAE
noGFP_NFR_fo_5421,rhbdl3,chr6,19213283,19213813,chr6,22225273,22225803,chr6,22225375,22225499,6.6,7.98,nonPSAE
noGFP_NFR_fo_5422,rhbdl3,chr6,19222029,19222561,chr6,22216525,22217057,chr6,22216669,22216793,5.58,7.09,nonPSAE
noGFP_NFR_fo_5423,glulb,chr6,19968109,19968900,chr6,23725617,23726408,chr6,23725948,23726072,7.01,7.75,nonPSAE
noGFP_NFR_fo_5424,glulb,chr6,19972046,19972260,chr6,23729523,23729737,chr6,23729564,23729688,4.52,5.9,nonPSAE
noGFP_NFR_fo_5425,si:dkeyp-85h7.1,chr6,20513145,20513443,chr6,24201039,24201337,chr6,24201125,24201249,4.79,5.89,nonPSAE
noGFP_NFR_fo_5426,brdt,chr6,20602362,20602689,chr6,24290256,24290583,chr6,24290363,24290487,6.46,7.27,nonPSAE
